TransactionID,Date,AccountID,AccountName,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,MerchantPhone,MerchantEmail,Category,Subcategory,Country,City,PostalCode,CardNumber,Email,Phone,IsFraud,Notes,Amount_Base
TX105806,2025-03-19,AC2233,Raj Chopra,Credit,2.09,INR,1.0,2904228.92,Shopeasy,9150633421.0,shopeasy@biz.com,Health,Pharmacy,India,Noida,159349,nan,raj.chopra@yahoo.com,4081051800.0,No,repeat purchase,2.09
TX105819,2024-09-23,AC8169,Lina Das,Debit,24.09,AED,18.8495,2904092.04,Bigbasket,9439284917.0,bigbasket@biz.com,Travel,Hotel,Canada,Delhi,731243,XXXX-XXXX-XXXX-6042,lina.das@yahoo.com,9425491813.0,No,suspected fraud,454.08
TX103876,2025-09-08,AC9275,Vikram Singh,Debit,103.55,AED,18.6688,2119597.66,Starbucks,3913113314.0,starbucks@biz.com,Entertainment,Movies,UK,Pune,672111,XXXX-XXXX-6998,vikram.singh@example.com,-3438085260.0,No,suspected fraud,1933.15
TX104694,2024-02-22,AC8865,Ritu Singh,Refund,26.34,GBP,97.284,2481944.58,Reliance,7008101831.0,reliance@biz.com,Travel,Taxi,Australia,Mumbai,846667,4.11427E+15,ritu.singh@example.com,8151183020.0,No,suspected fraud,2562.46
TX100894,2023-11-20,AC5839,Sana Nair,Debit,173.92,USD,73.0738,528929.08,Zomato,5835620421.0,zomato@biz.com,Entertainment,Concert,UK,Mumbai,225878,4.48512E+15,sana.nair@example.com,2390442797.0,No,chargeback requested,12709.0
TX104666,2024-07-08,AC7557,Anita Gupta,Debit,15.33,USD,80.3828,2467766.08,Zomato,2827194502.0,zomato@biz.com,Clothing,Men,UK,Jaipur,924511,XXXX-XXXX-XXXX-9373,anita.gupta@gmail.com,3350479112.0,No,repeat purchase,1232.27
TX101999,2024-07-11,AC5959,Sam Desai,Credit,13.55,USD,80.9978,1198018.98,Swiggy,7525993573.0,swiggy@biz.com,Education,Course,UK,Jaipur,733952,XXXX-XXXX-XXXX-5145,sam.desai@gmail.com,8248961703.0,No,repeat purchase -- verify contact support,1097.52
TX102122,2025-01-12,AC6752,Neha Singh,Debit,32.36,INR,1.0,1214010.56,Starbucks,3913113314.0,starbucks@biz.com,Groceries,Specialty,UAE,Bengaluru,102402,nan,neha.singh@gmail.com,5099816318.0,No,promo applied,32.36
TX104157,2024-07-26,AC8273,Sana Chopra,Refund,18.67,USD,81.9492,2236854.31,Bigbasket,4559786283.0,bigbasket@biz.com,Electronics,Accessory,UK,Delhi,472441,XXXX-XXXX-1771,sana.chopra@yahoo.com,7462470334.0,No,cashback credited,1529.99
TX101247,2024-06-23,AC2122,Ritu Desai,Debit,13.14,GBP,103.0018,595138.56,Electroworld,6028962435.0,electroworld@biz.com,Clothing,Women,UK,Delhi,655,XXXX-XXXX-XXXX-5213,ritu.desai@yahoo.com,-81976513.0,No,manual adjustment,1353.44
TX101259,2024-02-27,AC8656,Sana Joshi,Credit,30.97,USD,73.0063,595419.41,Walmart,-9311742279.0,walmart@biz.com,Automotive,Repair,Canada,Chennai,808420,XXXX-XXXX-XXXX-6064,sana.joshi@example.com,-2845081681.0,No,manual adjustment,2261.01
TX100809,2023-12-22,AC3320,Raj Roy,Credit,11.32,AED,20.7422,447469.98,Paytm Mall,2144365933.0,paytmmall@biz.com,Dining,Cafe,India,Jaipur,318769,nan,raj.roy@gmail.com,850417358.0,No,promo applied,234.8
TX101049,2025-02-04,AC6527,Sana Singh,Debit,173.49,AED,21.4569,542657.95,Paytm Mall,89466244.0,paytmmall@biz.com,Health,Pharmacy,USA,Mumbai,481838,XXXX-XXXX-3507,sana.singh@yahoo.com,-615613341.0,No,repeat purchase,3722.56
TX101878,2024-07-02,AC4686,uma IYER,Refund,4.39,INR,1.0,1162540.64,Paytm Mall,468519646.0,paytmmall@biz.com,Health,Clinic,USA,Pune,153621,XXXX-XXXX-XXXX-9509,uma.iyer@example.com,3992144020.0,No,nan,4.39
TX102879,2024-11-29,AC1690,Lina Nair,Debit,26.45,INR,1.0,1626967.27,Walmart,9446103037.0,walmart@biz.com,Health,Clinic,USA,Delhi,416342,XXXX-XXXX-5329,lina.nair@hotmail.com,4715998377.0,No,manual adjustment,26.45
TX100107,2024-07-21,AC2151,Sam Mehta,Credit,40.83,USD,81.2163,145303.27,Flipkart,-4472790237.0,flipkart@biz.com,Electronics,Mobile,USA,Chennai,696829,XXXX-XXXX-5623,sam.mehta@example.com,6349532430.0,No,monthly subscription,3316.06
TX100673,2024-02-24,AC3302,Dev Nair,Credit,21.21,USD,78.4371,436521.73,Amazon,5085638942.0,amazon@biz.com,Clothing,Women,UK,Bengaluru,252336,XXXX-XXXX-8607,dev.nair@hotmail.com,627495782.0,No,promo applied,1663.65
TX105415,2024-06-03,AC1856,Uma Khan,Credit,71.77,USD,82.0702,2775561.7,Reliance,-8557652463.0,reliance@biz.com,Utilities,Water,India,Pune,789969,XXXX-XXXX-8624,uma.khan@gmail.com,2392376897.0,No,suspected fraud,5890.18
TX104761,2025-05-05,AC2944,Vikram Chopra,Credit,73.89,INR,1.0,2515030.45,Amazon,9266232769.0,amazon@biz.com,Automotive,Fuel,India,Bengaluru,958865,XXXX-XXXX-1484,vikram.chopraexample.com,3560714208.0,No,cashback credited,73.89
TX104605,2023-12-22,AC7429,Maya Patel,Refund,24.42,INR,1.0,2466123.02,Localmart,3839730680.0,localmart@biz.com,Entertainment,Movies,USA,Jaipur,829928,XXXX-XXXX-2815,maya.patel@example.com,-7421481058.0,No,repeat purchase,24.42
TX105200,2023-11-16,AC8750,Rahul Patel,Refund,22.27,USD,77.8558,2680213.32,Autozone,63002943.0,autozone@biz.com,Electronics,Laptop,Canada,Delhi,133780,XXXX-XXXX-XXXX-7017,rahul.patel@gmail.com,4709892445.0,No,manual adjustment,1733.85
TX101532,2024-10-15,AC1157,Karan Khan,Credit,48.8,GBP,92.8738,1000543.88,Amazon,326723970.0,amazon@biz.com,Entertainment,Streaming,USA,Bengaluru,432127,XXXX-XXXX-XXXX-9897,karan.khan@yahoo.com,-4836821309.0,No,suspected fraud,4532.24
TX104962,2024-07-31,AC2926,Suresh Sharma,Debit,28560.0,USD,79.2186,2607505.02,Walmart,9515266074.0,walmart@biz.com,Health,Pharmacy,Canada,Hyderabad,979464,XXXX-XXXX-6807,suresh.sharma@hotmail.com,1266480792.0,No,nan,2262483.22
TX101855,2023-11-21,AC4401,Neha Kumar,Debit,14.81,INR,1.0,1150627.1,Electroworld,5465646553.0,electroworld@biz.com,Electronics,Accessory,India,Bengaluru,207992,XXXX-XXXX-XXXX-7577,neha.kumar@hotmail.com,2531860121.0,No,suspected fraud,14.81
TX100211,2024-05-20,AC6055,Dev Joshi,Refund,129.37,INR,1.0,165890.49,Flipkart,6699009169.0,flipkart@biz.com,Entertainment,Movies,Canada,Pune,177084,XXXX-XXXX-XXXX-2221,dev.joshi@example.com,9987855933.0,No,repeat purchase,129.37
TX103147,2024-08-30,AC9841,Karan Patel,Credit,14.09,INR,1.0,1705734.67,Flipkart,5703662729.0,flipkart@biz.com,Electronics,Mobile,Canada,Pune,579536,XXXX-XXXX-XXXX-5810,karan.patel@gmail.com,2650786366.0,No,repeat purchase,14.09
TX102256,2025-02-07,AC5836,Anita Iyer,Credit,95.99,AED,20.5517,1270656.22,Zomato,2600424672.0,zomato@biz.com,Groceries,Specialty,Australia,Kolkata,346275,XXXX-XXXX-1826,anita.iyer@gmail.com,9793906545.0,No,monthly subscription,1972.76
TX102105,2025-02-05,AC7268,Rohit Kumar,Debit,237.75,INR,1.0,1200288.72,Localmart,676286112.0,localmart@biz.com,Entertainment,Concert,UK,Delhi,556056,XXXX-XXXX-XXXX-4419,rohit.kumar@gmail.com,5813675212.0,No,repeat purchase,237.75
TX103268,2023-09-18,AC6898,Suresh Sharma,Credit,43.72,AED,19.4576,1774496.27,Reliance,6689594819.0,reliance@biz.com,Electronics,Mobile,USA,Jaipur,133420,XXXX-XXXX-1342,suresh.sharma@hotmail.com,-580057184.0,No,chargeback requested,850.69
TX105777,2025-08-06,AC9172,Arjn Bose,Debit,21.6,USD,74.4629,2902663.96,Autozone,8726186204.0,autozone@biz.com,Entertainment,Streaming,USA,Jaipur,963640,XXXX-XXXX-XXXX-4734,arjn.bose@yahoo.com,1391458848.0,Yes,repeat purchase,1608.4
TX101973,2023-12-24,AC6028,Priya Gupta,Debit,41.83,AED,20.2854,1170547.45,Localmart,5504402465.0,localmart@biz.com,Health,Pharmacy,India,Bengaluru,790277,XXXX-XXXX-7006,nan,3144249577.0,No,monthly subscription,848.54
TX101501,2024-04-05,AC9135,Asha Das,Credit,17.09,USD,76.0861,987295.46,Swiggy,8638476492.0,swiggy@biz.com,Electronics,Mobile,Australia,Chennai,534596,XXXX-XXXX-3967,asha.das@hotmail.com,1630992421.0,No,nan,1300.31
TX104182,2025-04-21,AC5098,Rohit Chopra,Credit,11.99,INR,1.0,2237073.63,Flipkart,1642660304.0,flipkart@biz.com,Entertainment,Concert,Australia,Mumbai,559901,XXXX-XXXX-8119,rohit.chopra@gmail.com,7720097166.0,No,monthly subscription,11.99
TX100646,2024-10-20,AC3721,Dev Joshi,Credit,1.3,INR,1.0,281953.68,Flipkart,4094586308.0,flipkart@biz.com,Clothing,Men,India,Pune,735770,4.07117E+15,dev.joshi@example.com,2899358281.0,No,repeat purchase,1.3
TX103633,2025-02-27,AC2017,Maya Das,Debit,80.88,INR,1.0,1935624.35,Myntra,-9084996425.0,myntra@biz.com,Automotive,Repair,UK,Pune,852893,nan,maya.das@gmail.com,6929025923.0,No,nan,80.88
TX100771,2023-10-23,AC3057,Rahul Chopra,Debit,16.86,AED,20.5794,446630.13,Autozone,767325108.0,autozone@biz.com,Education,Books,Canada,Kolkata,487737,XXXX-XXXX-XXXX-2801,rahul.chopra@yahoo.com,7154912865.0,No,monthly subscription,346.97
TX100703,2024-09-03,AC2137,Sam Nair,Credit,6.11,INR,1.0,440794.98,Myntra,2235864369.0,myntra@biz.com,Health,Pharmacy,UK,Gurugram,463060,XXXX-XXXX-8959,sam.nair@hotmail.com,3645702910.0,No,cashback credited,6.11
TX103587,2025-06-12,AC6661,Neha Chopra,Credit,11000.0,AED,21.6372,1991189.82,Zomato,7608308880.0,zomato@biz.com,Entertainment,Movies,USA,Chennai,209177,XXXX-XXXX-8012,neha.chopra@example.com,8824783568.0,No,repeat purchase,238009.2
TX101249,2025-03-30,AC1618,Priya Mehta,Refund,5.12,INR,1.0,595163.04,Walmart,2166431644.0,walmart@biz.com,Travel,Taxi,India,Delhi,139914,XXXX-XXXX-XXXX-7098,priya.mehta@gmailcom,3122142225.0,No,chargeback requested,5.12
TX104804,2025-04-27,AC9087,Dev Sharma,Credit,24.16,INR,1.0,2579234.98,Electroworld,6028962435.0,electroworld@biz.com,Health,Pharmacy,Canada,Hyderabad,503221,XXXX-XXXX-XXXX-7906,dev.sharma@gmail.com,3446363438.0,No,monthly subscription,24.16
TX102472,2024-04-18,AC9820,Maya Iyer,Debit,12.89,USD,82.4358,1483469.56,Amazon,9266232769.0,amazon@biz.com,Utilities,Electricity,Australia,Kolkata,165925,nan,maya.iyer@yahoo.com,733005606.0,No,promo applied,1062.6
TX101860,2024-01-17,AC4242,Maya Nair,Refund,28.19,USD,77.4323,1150728.45,Bigbasket,323250652.0,bigbasket@biz.com,Education,Course,Canada,Chennai,618240,XXXX-XXXX-XXXX-9832,nan,59676929.0,No,manual adjustment,2182.82
TX100709,2024-09-29,AC7503,Sam Sharma,Credit,253.6,GBP,97.777,441099.52,Bigbasket,5714705011.0,bigbasket@biz.com,Travel,Taxi,UAE,Hyderabad,955133,XXXX-XXXX-1560,sam.sharma@yahoo.com,5728844061.0,No,promo applied,24796.25
TX102672,2024-05-15,AC9858,Vikram Iyer,Refund,45.26,USD,79.7126,1561265.63,Swiggy,7525993573.0,swiggy@biz.com,Automotive,Fuel,UK,Gurugram,175482,nan,vikram.iyer@yahoo.com,3724246494.0,No,repeat purchase,3607.79
TX104514,2024-10-11,AC3153,Isha Joshi,Credit,26.75,INR,1.0,2463619.21,Autozone,7468212261.0,autozone@biz.com,Travel,Hotel,UAE,Chennai,475891,XXXX-XXXX-3348,isha.joshi@example.com,1546915757.0,No,suspected fraud,26.75
TX101461,2023-10-15,AC7823,Lina Patel,Refund,7.62,USD,79.5543,977225.16,Bigbasket,7184523102.0,bigbasket@biz.com,Electronics,Mobile,UAE,Noida,706982,nan,lina.patel@example.com,-6201969928.0,No,monthly subscription,606.2
TX101484,2024-05-18,AC8205,Dev Das,Credit,43.36,INR,1.0,986075.53,Swiggy,7525993573.0,swiggy@biz.com,Dining,FastFood,UK,Delhi,269146,XXXX-XXXX-XXXX-2346,dev.das@hotmail.com,146508849.0,No,nan,43.36
TX102545,2025-02-19,AC9557,Lina Nair,Debit,55.68,GBP,109.9684,1557397.79,Starbucks,580352639.0,starbucks@biz.com,Electronics,Laptop,Australia,Chennai,519621,XXXX-XXXX-1897,lina.nair@gmailcom,6055782916.0,No,promo applied,6123.04
TX100230,2025-05-23,AC2935,Raj Joshi,Debit,13.78,INR,1.0,203917.75,Swiggy,7525993573.0,swiggy@biz.com,Travel,Taxi,Australia,Hyderabad,261174,XXXX-XXXX-9096,raj.joshi@gmail.com,3642495923.0,No,repeat purchase,13.78
TX101356,2024-03-30,AC9798,Arjun Gupta,Credit,17.19,INR,1.0,974157.43,Zomato,8728308791.0,zomato@biz.com,Groceries,Supermarket,UAE,Delhi,482972,4.28955E+15,arjun.gupta@yahoo.com,-7852966345.0,No,nan,17.19
TX103011,2023-11-08,AC9212,Isha Patel,Debit,162.55,INR,1.0,1642408.21,Localmart,6538855517.0,localmart@biz.com,Health,Pharmacy,UK,Gurugram,410383,XXXX-XXXX-5702,isha.patel@examplecom,-8676790191.0,No,repeat purchase,162.55
TX100851,2024-06-23,AC1259,Vikram Kumar,Credit,17.0,USD,75.1854,481720.6,Localmart,-1634728962.0,localmart@biz.com,Utilities,Internet,USA,Gurugram,628735,XXXX-XXXX-XXXX-6784,vikram.kumar@yahoo.com,-8143772825.0,No,suspected fraud,1278.15
TX101004,2024-02-17,AC5667,Rahul Khan,Debit,76.54,GBP,91.4183,540723.95,Autozone,1856170186.0,autozone@biz.com,Clothing,Women,UK,Chennai,930551,XXXX-XXXX-XXXX-4431,rahul.khan@example.com,5213479886.0,No,manual adjustment,6997.16
TX101996,2024-01-19,AC3843,Nha Sharma,Debit,32.08,AED,19.5042,1197992.84,Electroworld,-5444410363.0,electroworld@biz.com,Education,Books,India,Kolkata,652959,XXXX-XXXX-5681,nha.sharma@example.com,1404303897.0,No,manual adjustment,625.69
TX101834,2024-08-19,AC8833,Uma Nair,Debit,15.88,USD,72.3759,0.0,Flipkart,7865393542.0,flipkart@biz.com,Clothing,Men,UAE,Hyderabad,915819,XXXX-XXXX-1818,uma.nair@yahoo.com,-2612893401.0,No,cashback credited,1149.33
TX103973,2025-05-16,AC5437,Suresh Mehta,Debit,36.75,INR,1.0,2122249.57,Flipkart,2170477581.0,flipkart@biz.com,Health,Clinic,UK,Kolkata,451181,XXXX-XXXX-4569,suresh.mehta@hotmail.com,8492515174.0,No,cashback credited,36.75
TX104532,2025-03-23,AC7311,Raj Desai,Debit,60.4,USD,78.7625,2464163.11,Flipkart,-1175313211.0,flipkart@biz.com,Dining,Cafe,USA,Jaipur,200945,XXXX-XXXX-1242,nan,8250853926.0,No,cashback credited,4757.26
TX101316,2024-10-09,AC9764,Isha Chopra,Debit,9.22,INR,1.0,965358.92,Autozone,1427322912.0,autozone@biz.com,Health,Pharmacy,Australia,Mumbai,994552,4.93389E+15,isha.chopra@gmail.com,9319044940.0,No,cashback credited,9.22
TX103327,2023-10-06,AC7583,Arjun Nair,Debit,16.33,GBP,101.4792,1808667.38,Walmart,9515266074.0,walmart@biz.com,Entertainment,Streaming,Australia,Mumbai,793747,XXXX-XXXX-1888,arjun.nair@example.com,1284937176.0,No,promo applied,1657.16
TX101623,2023-11-09,AC1273,Sam Gupta,Debit,14.85,INR,1.0,1025156.47,Paytm Mall,7725198158.0,paytmmall@biz.com,Dining,Restaurant,UK,Kolkata,677166,XXXX-XXXX-XXXX-2008,sam.gupta@example.com,3354825177.0,No,promo applied,14.85
TX101480,2024-07-07,AC2207,Priya Kumar,Debit,78.8,USD,78.6469,985944.85,Localmart,4712711450.0,localmart@biz.com,Groceries,Specialty,India,Hyderabad,915819,4.55827E+15,priya.kumar@gmail.com,8655407405.0,No,manual adjustment,6197.38
TX103833,2025-04-24,AC9174,Sana Gupta,Debit,6.0,GBP,102.801,2118762.31,Zomato,617040188.0,zomato@biz.com,Education,Books,Australia,Bengaluru,750727,XXXX-XXXX-3793,sana.gupta@gmail.com,-4270275891.0,No,repeat purchase,616.81
TX105099,2025-05-01,AC4031,Sam Gupta,Debit,35.93,USD,78.2049,2653571.55,Zomato,2114631293.0,zomato@biz.com,Education,Course,Australia,Chennai,875323,XXXX-XXXX-7548,sam.gupta@yahoo.com,4366385467.0,No,nan,2809.9
TX101278,2025-04-05,AC3485,Raj Chopra,Debit,41.7,INR,1.0,596136.33,Bigbasket,6614129486.0,bigbasket@biz.com,Travel,Flight,UK,Kolkata,730197,XXXX-XXXX-5890,raj.chopra@gmail.com,2502946246.0,No,chargeback requested,41.7
TX103080,2024-11-10,AC2711,Rahul Joshi,Credit,139.86,INR,1.0,1675595.59,Flipkart,6699009169.0,flipkart@biz.com,Electronics,Mobile,USA,Mumbai,577038,XXXX-XXXX-3371,rahul.joshi@gmail.com,2417378403.0,No,monthly subscription,139.86
TX101823,2025-05-10,AC1006,Rahl Mehta,Credit,15.18,INR,1.0,1131508.96,Starbucks,3913113314.0,starbucks@biz.com,Entertainment,Streaming,USA,Kolkata,240333,nan,rahl.mehta@example.com,3392401.0,No,chargeback requested,15.18
TX101053,2024-10-07,AC9668,Priya Patel,Credit,45.28,USD,78.8139,542744.98,Electroworld,8661848634.0,electroworld@biz.com,Electronics,Laptop,India,Chennai,664605,XXXX-XXXX-1094,priya.patel@yahoo.com,7262321953.0,No,promo applied,3568.69
TX104145,2025-04-30,AC5355,Sam Reddy,Credit,1.41,USD,82.5343,2236588.54,Flipkart,-1934150630.0,flipkart@biz.com,Utilities,Water,UAE,Kolkata,623006,nan,sam.reddy@hotmail.com,9134021590.0,No,cashback credited -- verify contact support,116.37
TX100475,2023-12-16,AC8271,Amit Singh,Credit,24.56,AED,18.5635,259344.02,Swiggy,8032039690.0,swiggy@biz.com,Dining,Cafe,USA,Chennai,580524,XXXX-XXXX-9161,nan,554992875.0,No,repeat purchase,455.92
TX102282,2025-07-24,AC1790,Lina Das,Credit,138.79,USD,80.7774,1271229.97,Bigbasket,2441476754.0,bigbasket@biz.com,Health,Clinic,UAE,Hyderabad,859607,XXXX-XXXX-XXXX-1151,lina.das@gmail.com,4568164206.0,No,chargeback requested,11211.1
TX103711,2023-11-06,AC9294,Anita Bose,Refund,6.83,AED,20.8121,1937205.64,Starbucks,1033140595.0,starbucks@biz.com,Utilities,Electricity,UK,Chennai,476957,XXXX-XXXX-XXXX-3452,anita.bose@hotmail.com,5904935037.0,No,cashback credited,142.15
TX103146,2025-06-17,AC1913,Suresh Patel,Credit,14.17,AED,20.4185,1705727.63,Amazon,4850004835.0,amazon@biz.com,Health,Clinic,India,Jaipur,314447,XXXX-XXXX-3614,suresh.patel@gmail.com,3209973496.0,No,cashback credited,289.33
TX100335,2024-12-06,AC7611,Karan Roy,Debit,27.76,USD,72.7396,175976.1,Myntra,8345440986.0,myntra@biz.com,Groceries,Specialty,India,Delhi,442871,4.09473E+15,karan.roy@gmail.com,6989162334.0,No,chargeback requested,2019.25
TX102617,2024-07-06,AC3114,Sana Iyer,Debit,36.54,AED,18.037,1559638.41,Localmart,676286112.0,localmart@biz.com,Education,Course,UAE,Gurugram,659563,XXXX-XXXX-3757,sana.iyer@example.com,8531643490.0,No,repeat purchase,659.07
TX103662,2023-12-07,AC3553,Suresh Kumar,Debit,51.83,GBP,96.0744,1935739.59,Walmart,959023057.0,walmart@biz.com,Dining,FastFood,India,Delhi,178544,XXXX-XXXX-5436,suresh.kumar@gmail.com,-5432164380.0,No,promo applied,4979.54
TX100088,2025-03-12,AC6089,Rahul Sharma,Credit,17.54,USD,77.6939,144849.69,Paytm Mall,6701062727.0,paytmmall@biz.com,Groceries,Specialty,India,Noida,411798,XXXX-XXXX-XXXX-9096,rahul.sharma@gmail.com,7276317370.0,No,cashback credited,1362.75
TX100874,2024-02-11,AC8066,Anita Mehta,Debit,31.82,USD,73.7343,490140.44,Bigbasket,1504518410.0,bigbasket@biz.com,Automotive,Repair,UAE,Jaipur,430168,XXXX-XXXX-XXXX-9096,anita.mehta@hotmail.com,955571413.0,No,promo applied,2346.23
TX100543,2024-07-16,AC4271,Maya Gupta,Credit,186.77,AED,21.3545,276633.75,Paytm Mall,9439284917.0,paytmmall@biz.com,Dining,FastFood,Canada,Hyderabad,698685,XXXX-XXXX-8390,maya.gupta@hotmail.com,5195847666.0,No,manual adjustment,3988.38
TX103000,2025-05-11,AC3570,Rohit Patel,Refund,3.36,INR,1.0,1641998.66,Walmart,8885464699.0,walmart@biz.com,Entertainment,Streaming,Canada,Noida,760142,XXXX-XXXX-3540,rohit.patel@example.com,-8022806574.0,No,repeat purchase,3.36
TX102760,2024-09-22,AC3121,Amit Bose,Credit,70.49,AED,20.4567,1617140.34,Swiggy,-2978704484.0,swiggy@biz.com,Automotive,Repair,USA,Noida,624673,nan,amit.bose@yahoo.com,8344591852.0,No,cashback credited,1441.99
TX101880,2024-03-03,AC5865,Neha Mehta,Credit,105.41,USD,78.6739,1162599.64,Amazon,9266232769.0,amazon@biz.com,Health,Pharmacy,Australia,Bengaluru,875142,nan,neha.mehta@hotmail.com,2886141526.0,No,monthly subscription,8293.02
TX105930,2024-01-30,AC2697,Maya Chopra,Credit,10.38,USD,76.9569,2933763.36,Reliance,6062578866.0,reliance@biz.com,Electronics,Laptop,UAE,Noida,943828,XXXX-XXXX-8402,maya.chopra@hotmail.com,885506864.0,No,suspected fraud,798.81
TX100926,2025-07-28,AC5164,Dev Iyer,Refund,16.93,USD,72.2687,529954.47,Localmart,676286112.0,localmart@biz.com,Groceries,Specialty,UAE,Pune,651707,XXXX-XXXX-7819,dev.iyeryahoo.com,-136557746.0,No,suspected fraud,1223.51
TX100319,2024-02-23,AC5976,Vikram Joshi,Debit,28.33,GBP,94.0094,175535.44,Bigbasket,323250652.0,bigbasket@biz.com,Electronics,Mobile,Canada,Jaipur,474682,XXXX-XXXX-XXXX-4134,vikram.joshi@example.com,-4147146533.0,No,monthly subscription,2663.29
TX104615,2024-01-04,AC9794,Uma Kumar,Refund,22.84,INR,1.0,2466355.54,Amazon,1928802600.0,amazon@biz.com,Entertainment,Streaming,USA,Delhi,579064,XXXX-XXXX-XXXX-4129,uma.kumar@example.com,5946326910.0,No,nan,22.84
TX100878,2024-08-30,AC9176,Raj Joshi,Debit,32.47,INR,1.0,490329.87,Myntra,-6005179205.0,myntra@biz.com,Health,Clinic,UK,Pune,240306,XXXX-XXXX-XXXX-4137,raj.joshi@yahoo.com,-4802053328.0,No,chargeback requested,32.47
TX104921,2024-12-25,AC5266,Anita Reddy,Credit,47.76,INR,1.0,2583093.24,Bigbasket,3110582845.0,bigbasket@biz.com,Utilities,Internet,USA,Kolkata,715825,XXXX-XXXX-2416,anita.reddy@yahoo.com,-9117617057.0,No,promo applied,47.76
TX103246,2024-03-22,AC4405,Neha Gupta,Debit,56.24,INR,1.0,1714880.31,Walmart,9515266074.0,walmart@biz.com,Entertainment,Streaming,USA,Gurugram,538741,XXXX-XXXX-5150,neha.gupta@yahoo.com,6032943947.0,No,nan,56.24
TX103078,2024-04-04,AC2075,Maya Roy,Refund,43850.0,AED,19.1922,1675513.37,Autozone,394229785.0,autozone@biz.com,Electronics,Accessory,UK,Hyderabad,323178,nan,maya.roy@hotmail.com,8210698527.0,No,cashback credited,841577.97
TX103761,2024-08-01,AC2202,Isha Sharma,Credit,32.68,USD,78.2388,2112421.0,Autozone,1550397792.0,autozone@biz.com,Clothing,Men,UK,Kolkata,752318,XXXX-XXXX-9695,isha.sharma@yahoo.com,9362048476.0,No,monthly subscription,2556.84
TX104730,2025-02-05,AC3167,Priya Kumar,Debit,7.95,USD,79.8088,2514337.13,Bigbasket,9703717748.0,bigbasket@biz.com,Education,Course,UAE,Bengaluru,611743,XXXX-XXXX-1434,priya.kumar@gmail.com,9842694092.0,No,suspected fraud,634.48
TX105585,2024-04-18,AC3423,Amit Das,Debit,13.89,INR,1.0,2868665.43,Reliance,8609710592.0,reliance@biz.com,Health,Clinic,Australia,Gurugram,393624,XXXX-XXXX-2610,amit.das@yahoo.com,-678356081.0,No,suspected fraud,13.89
TX104234,2025-02-05,AC5839,Rohit Desai,Refund,5.08,AED,19.6731,2238429.45,Myntra,5455667499.0,myntra@biz.com,Clothing,Men,Australia,Jaipur,245526,XXXX-XXXX-XXXX-7074,rohit.desai@example.com,7040278362.0,No,repeat purchase,99.94
TX104259,2025-01-09,AC7054,Ritu Singh,Credit,11.41,GBP,95.743,2254432.74,Reliance,6381948606.0,reliance@biz.com,Entertainment,Movies,India,Noida,500722,4.17891E+15,ritu.singh@example.com,8907632832.0,No,cashback credited,1092.43
TX101618,2023-09-29,AC8506,Maya Nair,Credit,19.85,USD,82.8029,1025011.54,Paytm Mall,7725198158.0,paytmmall@biz.com,Entertainment,Concert,Australia,Jaipur,677933,XXXX-XXXX-XXXX-2054,maya.nair@example.com,9264743522.0,No,nan,1643.64
TX103726,2024-09-23,AC5751,Karan Singh,Credit,60.11,INR,1.0,2065763.19,Flipkart,6699009169.0,flipkart@biz.com,Dining,Cafe,UK,Jaipur,734777,nan,karan.singh@example.com,9717747795.0,No,cashback credited,60.11
TX105873,2025-06-20,AC3440,Raj Chopra,Debit,11.1,INR,1.0,2921968.12,Localmart,676286112.0,localmart@biz.com,Education,Books,USA,Jaipur,119723,XXXX-XXXX-8974,raj.chopra@example.com,-1357783218.0,No,suspected fraud,11.1
TX101045,2024-11-13,AC5032,Uma Singh,Credit,95.62,INR,1.0,542435.1,Zomato,9583986371.0,zomato@biz.com,Clothing,Women,Australia,Noida,303594,XXXX-XXXX-XXXX-2697,uma.singh@example.com,3859424183.0,No,monthly subscription,95.62
TX101750,2024-08-16,AC7338,Suresh Bose,Debit,1.29,GBP,104.4083,1143523.22,Bigbasket,3718470722.0,bigbasket@biz.com,Groceries,Specialty,USA,Bengaluru,313942,4.19855E+15,suresh.bose@example.com,3761975540.0,No,manual adjustment,134.69
TX105151,2025-04-05,AC9038,Amit Singh,Debit,11.91,INR,1.0,2678646.88,Flipkart,6699009169.0,flipkart@biz.com,Clothing,Men,UK,Bengaluru,259152,XXXX-XXXX-3207,amit.singh@hotmail.com,145418922.0,No,nan,11.91
TX103878,2024-11-04,AC3699,Maya Joshi,Credit,5.26,INR,1.0,2119578.12,Reliance,6381948606.0,reliance@biz.com,Automotive,Fuel,USA,Chennai,812767,nan,maya.joshi@gmail.com,-9567539470.0,No,manual adjustment,5.26
TX103917,2025-05-29,AC8673,Ritu Nair,Debit,63.94,INR,1.0,2120502.72,Starbucks,-3685379099.0,starbucks@biz.com,Clothing,Women,Australia,Jaipur,130196,XXXX-XXXX-2733,ritu.nair@hotmail.com,-5775659090.0,No,promo applied,63.94
TX105189,2024-11-01,AC3262,anita KHAN,Debit,264.38,AED,18.1336,2680002.3,Swiggy,8155089413.0,swiggy@biz.com,Entertainment,Movies,UAE,Bengaluru,605887,XXXX-XXXX-4542,anita.khan@gmail.com,6942897506.0,No,manual adjustment,4794.16
